rating;numSlides;numShapes;numImgs;isEdited;hasExplanation;hasVideo;hasWordcloud;hasMPC;hasContent;avgX;avgY;avgWidth;avgHeight;presentationStyleId;backgroundOpacity;initialPromptTokens;initialPrompt;CHAR_LENGTH(PA.response);language;length;toneOfVoice;imgURLs;subject
5;9;42;10;1;0;0;1;1;1;607,9;359,5;1054,3;405;21;1;190;La psicología es una ciencia multifacética que estudia el comportamiento y los procesos mentales, abarcando desde la percepción y el aprendizaje hasta la salud mental y el desarrollo humano.;360;Spanish;Informative;Neutral;https://cdn.sendsteps.com/images/slides/2024_18_04_01_20-72D8MqPIrtpbRBDY.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_01_20-BCE2z3WSHULPuMi3.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_01_20-FLbpxGqeFsOAI6gc.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_01_20-Lyb5Y8SyoCl-9hnJ.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_01_20-NAiJCzgEkjkahnbW.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_01_20-TGSwBpVTEADuIEQe.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_01_20-uyo5C1YOjz0DFpTR.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_01_20-vuGpx7OdAW-xR0Iu.webp||https://sendc.scdn4.secure.raxcdn.com/dashboard/2024_18_04_01_23-0g-2tmiDfzQb.gif||https://sendc.scdn4.secure.raxcdn.com/dashboard/2024_18_04_01_37-fdMndfi5O9y3.gif;La amplia gama de la psicología: un estudio profundo de la mente y el comportamiento
5;11;44;11;1;0;0;0;0;1;596,8;339,6;1059;335,6;21;0.4;81;"معلومات حول متصفح سفاري وكيفية استخدامه وخطورته ومميزاته وكل شي يخص متصفح سفاري 
";360;Arabic;Informative;Casual;https://cdn.sendsteps.com/images/slides/2024_18_04_01_23-0QHz3SCbpUtlbzH1.png||https://cdn.sendsteps.com/images/slides/2024_18_04_01_23-4q-iXdLsliCASY3N.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_01_23-aaM2ulsMpKTh6JQv.png||https://cdn.sendsteps.com/images/slides/2024_18_04_01_23-ekXXdCOQCGXLfs6Y.webp||https://cdn.sendsteps.com/images/slides/2024_18_04_01_23-MemhwveDF0UWCFVv.webp||https://cdn.sendsteps.com/images/slides/2024_18_04_01_23-mYZrXvL9WuCK2Rge.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_01_23-oh2VGYi3-Ve4KClC.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_01_23-opw2TmkedOBonnBO.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_01_23-UB4vOXIgLw4itj_Y.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_01_23-uVOZggR01uJ0NoNQ.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_01_23-vnhum-8bwAZcAuQy.jpeg;استكشف عالم متصفح سفاري: دليلك الكامل للاستخدام السهل
5;6;24;6;1;0;0;0;0;1;682,3;315;959;371,4;21;0.4;61;The concept of sustainable land management and its importance;359;Arabic;Summarized;Casual;https://cdn.sendsteps.com/images/slides/2024_18_04_01_55-cnR0RTmcVE-O6CE1.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_01_55-Fc__AjkgZhmJZ5kz.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_01_55-i_W6FKq9X_d7CILS.png||https://cdn.sendsteps.com/images/slides/2024_18_04_01_55-KiPJM5Bn4FTVcrLt.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_01_55-pZr47kHIxo02UxcR.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_01_55-xxQeDZWK6AMhJiw6.png;أهمية إدارة الأراضي المستدامة وتأثيرها
1;11;44;11;0;1;0;0;0;1;618,6;347;1048,1;354,7;21;0.4;210;The two types of reproduction in plants.  What is asexual and sexual reproduction.  What are the parts of a flower and their functions. The vegetative propagation and its advantages explained well. For grade 6 ;360;English;Informative;Intellectual;https://cdn.sendsteps.com/images/slides/2024_18_04_02_11-4_1brL4KCrEgLjEN.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_02_11-5gyAXoEKUU9a3Szr.png||https://cdn.sendsteps.com/images/slides/2024_18_04_02_11-CPCCnpFnAT3lQ5Z_.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_02_11-oSVIs14cvmOh011A.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_02_11-vjAQNSAgL7UTCFde.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_02_11-XCck8wx0nS5YoxXk.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_02_12-A_4tML8ahw9MvjBR.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_02_12-eMZjfGrmy7Slj7_q.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_02_12-Qtcksn6XOXGmCKMx.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_02_12-WyubMEDGrFJ4e7Az.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_02_12-yeZ6sRWb3oFAvXMP.jpeg;Understanding Plant Reproduction: Exploring Asexual and Sexual Processes
5;14;56;14;1;0;0;0;0;1;674,3;315,1;939;383,8;21;0.4;23;Presentación de Italia ;360;English;Detailed;Casual;https://cdn.sendsteps.com/images/slides/2024_18_04_02_20-B_5DsJ0Xe0CRD18y.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_02_20-EBmDwBWylBPj7qKs.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_02_20-GKWqwuDuEHbWZqwt.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_02_20-PUMPXhpfim45XQbk.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_02_20-qaBNKpOe4-4kNT4t.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_02_20-TFl94vUJTOev9pEv.png||https://cdn.sendsteps.com/images/slides/2024_18_04_02_21-_-F-aLcsPRfJ46QI.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_02_21-3_Qsq4Kir4vr5QYW.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_02_21-be8KF8Ul27HmpxUy.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_02_21-H2R37YWXB7dD3781.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_02_21-iJufhOBqL8r8Vu0q.png||https://cdn.sendsteps.com/images/slides/2024_18_04_02_21-QQnmoqQCGTX8is5M.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_02_21-tb20v-WWEXxpwDu2.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_02_21-wZA58eHEZKt1ljWA.jpeg;Discovering Italy: From Ancient Ruins to Stunning Coastlines
2;14;56;14;1;1;0;0;0;1;657,1;342,9;999;405,1;21;0.4;41;how to organize a successful investor day;360;English;Detailed;Neutral;https://cdn.sendsteps.com/images/slides/2024_18_04_03_27-6aP2kmhVGNdKwl_U.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_03_27-6pbLFTQ27vjtVc6U.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_03_27-6Q6TJoWTDFrjJCBa.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_03_27-6ZkVPVyfayWyB2LF.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_03_27-ACXegpfBDzBN3m5G.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_03_27-aFOpwoS8rowWkoyx.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_03_27-eYhIKhsV_MCEa3EH.png||https://cdn.sendsteps.com/images/slides/2024_18_04_03_27-fBPgDBvOzNk-cjzo.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_03_27-IGNS1SWxxZH69R2a.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_03_27-JZ2J2yD2TGCO0PJ6.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_03_27-nG1Ll09AqzHLDL5N.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_03_27-QlESVpDGzv3_TAk8.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_03_27-S4b0ZGbiEDL1Sjv8.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_03_27-se-ozrlMJKiHdGgW.jpeg;Maximizing Impact: How to Organize a Successful Investor Day
5;11;44;11;1;1;0;0;0;1;553,2;381,9;1179;327,9;21;0.4;36;Grid connected solar rooftop system ;360;English;Informative;Neutral;https://cdn.sendsteps.com/images/slides/2024_18_04_05_47-0_paGYHLCxmTsfSG.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_05_47-5_t7ITNHcWZA2PiA.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_05_47-9F2Msq6xQxxKUp89.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_05_47-caYVZ1skSS546zfV.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_05_47-kAD4dQXDEmJItQep.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_05_47-KiDy2Puh_RG2-3_8.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_05_47-N5IXQVOg03qzpv8w.webp||https://cdn.sendsteps.com/images/slides/2024_18_04_05_47-NQMirX1noYcSwcEg.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_05_47-o8IjS3vVbAjBd4-0.png||https://cdn.sendsteps.com/images/slides/2024_18_04_05_47-UwO-TN-wLImeJsfQ.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_05_47-w6-_2FFjIhAA34g3.jpeg;Understanding Grid Connected Solar Rooftop Systems
5;13;52;13;1;1;0;0;0;1;682,6;315,7;966,7;382,4;1;0.4;21;"Sveti Leopold Mandić
";360;Croatian;Detailed;Neutral;https://cdn.sendsteps.com/images/slides/2024_18_04_07_09-1hCoJVolu7P_LSHE.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_07_09-2cIo0wzNFqyONYV8.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_07_09-46-spgN-NRskVYJr.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_07_09-8SZR156QV_aWY6_L.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_07_09-d0ySf-V3q2spIK7p.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_07_09-gtVQHTG-VQFo196z.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_07_09-H7U5rzirkCA6N7gF.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_07_09-IaD8_t-JGudbnXiD.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_07_09-IpnYNuyF2heyQOWH.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_07_09-LOCpXqezA1QbMZO4.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_07_09-o8gLrNUs2T7NS41r.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_07_09-P-RBh8ZbTpDqn4DI.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_07_09-zkOWtrVJMbkW4ij_.jpeg;Sveti Leopold Mandić: Svetac iz Hrvatske
4;6;24;6;1;1;0;0;0;1;758,3;291,3;839;438,1;21;0.4;14;Budidaya tomat;359;Indonesian;Summarized;Persuasive;https://cdn.sendsteps.com/images/slides/2024_18_04_07_44-FaXjgrbHyuXZzN46.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_07_44-HLqdBPxmSHGvMmFf.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_07_44-hZQ6sFBMrlo4aUSf.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_07_44-k0coxtF8vzolQDGK.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_07_44-nTYnq0-9iVpo1ZiY.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_07_44-ST_a3A2sLMvwC3EZ.jpeg;Budidaya tomat di pekarangan
5;9;36;9;1;1;0;0;0;1;603,6;345,5;1045,7;388,1;21;0.4;491;Create a presentation about a SMART goal ( specific, measurable, achievable, relevant, and time-bound) that shows creativity, is visually appealing, has relevance of images and text, presentates information like the actual goal, strengths, weaknesses, and risks, needs, and actionable steps. Shows craftmanship and attention to detail. This presentation should have the SMART goal about making motivation speeches. That means the smart goal that you should talk about is motivating speeches.;360;English;Informative;Intellectual;https://cdn.sendsteps.com/images/slides/2024_18_04_08_14-4voIZtBLr8ztATK5.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_08_14-9t3D1RqwgQz2jj2K.png||https://cdn.sendsteps.com/images/slides/2024_18_04_08_14-aHcOxZnV1wUwef7d.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_08_14-K8LJgNJAE59O2GRD.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_08_14-OEdRiGw9YzHLsmGK.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_08_14-OH3cu40zkZLBMBgd.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_08_14-Q3PI59Tc4LcoQGxY.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_08_14-tKUCmGaaMOV__4Yj.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_08_14-vbjGoqFIQNeBKI7q.jpeg;Crafting Compelling Motivational Speeches: A SMART Goal Presentation
4;10;40;10;1;1;0;0;0;1;590,3;352,9;1083;337,5;21;0.4;36;Biometric attendance feedback system;360;English;Informative;Neutral;https://cdn.sendsteps.com/images/slides/2024_18_04_08_17-8xw1HuyVGCxQSDso.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_08_17-AXASxtVLlWTpE_0h.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_08_17-Fr-bc2lZxlcLljBm.png||https://cdn.sendsteps.com/images/slides/2024_18_04_08_17-IVG-YnKlcwYxhg1G.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_08_17-lsD4-O8QGjJkyYSU.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_08_17-NFb-5ZEy2KkgKGZt.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_08_17-NKRA3v0u7eRjpftd.png||https://cdn.sendsteps.com/images/slides/2024_18_04_08_17-qioqUDZTAvogjKPz.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_08_17-xRvmw4-J1A0iupY_.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_08_17-YezRT2TqlIz1qJMH.jpeg;Biometric attendance feedback system 
1;14;56;14;1;0;0;0;0;1;677,7;328,6;930,4;413,8;21;0.4;115;MANOBRA DE PRONA ESTENDIDA EM ADULTOS COM SÍNDROME DA ANGÚSTIA RESPIRATÓRIA AGUDA: REVISÃO SISTEMÁTICA E METANALISE;360;Brazilian Portuguese;Detailed;Neutral;https://cdn.sendsteps.com/images/slides/2024_18_04_08_18-_AX3Y4KkcYBvbbPN.png||https://cdn.sendsteps.com/images/slides/2024_18_04_08_18---B6uAwK4ynqhEP2.png||https://cdn.sendsteps.com/images/slides/2024_18_04_08_18-2Wm7PSLvf4abk6xF.png||https://cdn.sendsteps.com/images/slides/2024_18_04_08_18-5S3QKKR0-zS-Whfs.png||https://cdn.sendsteps.com/images/slides/2024_18_04_08_18-9_dZwbDAeWiyV4be.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_08_18-CSNrL9XHu-4YATBB.png||https://cdn.sendsteps.com/images/slides/2024_18_04_08_18-D8sk36D5HgIJnsVY.png||https://cdn.sendsteps.com/images/slides/2024_18_04_08_18-DU2EM9sY5lE7hryx.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_08_18-FW0SgFq7-5idVYXo.png||https://cdn.sendsteps.com/images/slides/2024_18_04_08_18-lM67PUSTXu81TLFT.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_08_18-VhrEuVrtPGYJpH96.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_08_18-VjbN3k-ZmO1cwGQ0.png||https://cdn.sendsteps.com/images/slides/2024_18_04_08_18-W3Htlng6tmfcvGwW.png||https://cdn.sendsteps.com/images/slides/2024_18_04_08_18-XV415XpNlyLt7fni.png;Eficácia da Manobra de Prona Estendida em Adultos com Síndrome da Angústia Respiratória Aguda: Uma Revisão Sistemática
5;11;44;11;1;0;0;0;0;1;666,6;336,6;1019,7;353,1;21;0.4;51;Sanoat korxonalarida logistikani qollash imkoniyati;360;Uzbek;Informative;Casual;https://cdn.sendsteps.com/images/slides/2024_18_04_08_50-1gNcPhx24J3boUJM.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_08_50-58QSYhjqb6nLJKz1.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_08_50-AR6ZLyVJoaa0Doh_.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_08_50-FiJ69OS8R794Odsz.gif||https://cdn.sendsteps.com/images/slides/2024_18_04_08_50-iJtbkAqSqi4pQK9a.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_08_50-IvDeX7cCR0W_NpVZ.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_08_50-jCsF5O4VlE209Kk3.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_08_50-KleuFbcWH-ApEsMK.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_08_50-kw500BNI-lB-NZ40.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_08_50-o3TokPhGlocryBac.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_08_50-oRljN3GzN0k0nXkr.png;Sanoat korxonalarida logistikani qollash imkoniyati
4;14;56;14;1;0;0;0;0;1;729,1;327,6;908,1;427,2;21;0.4;37;who t write a paragraph with examples;360;English;Detailed;Neutral;https://cdn.sendsteps.com/images/slides/2024_18_04_09_18-4E7xVW0NVL3Z_4fS.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_09_18-9Fph-eZtHmjR6Z8A.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_09_18-esnjh3yuFa8e9iZB.png||https://cdn.sendsteps.com/images/slides/2024_18_04_09_18-hgmn_FIW0luLAxst.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_09_18-khMocvfrFD048pue.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_09_18-MN0QSS7mS_YyN5Ik.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_09_18-MOEiPrVpaiZZ2s_R.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_09_18-mqolFhAgFSb9BzOk.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_09_18-OWwrtcqcBS81sdv2.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_09_18-rcmGX5yKvKRsEsFX.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_09_18-uHDap4--MRmFM7K5.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_09_18-vGuibyPgtdaPsUHl.webp||https://cdn.sendsteps.com/images/slides/2024_18_04_09_18-wghqZt514uQnJd2Q.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_09_18-wZClFQhTy76sHzz8.jpeg;How to write a Paragraph
1;10;40;10;1;1;0;1;1;1;583,1;345,4;1104,6;422,5;21;0.4;54;VECTORES Y ESCALARES: CONCEPTOS Y EJERCICIOS RESUELTOS;360;Spanish;Informative;Neutral;https://cdn.sendsteps.com/images/slides/2024_18_04_09_33-3DMRjm-mhY9VpBnF.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_09_33-44lS_fqYTU0gyJnL.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_09_33-9RPBLRX3DXHbyUTz.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_09_33-rTnKmL3HuZrWpFD0.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_09_33-z-EhDiZq9qQkAXxv.png||https://cdn.sendsteps.com/images/slides/2024_18_04_09_34-5gmuW2VdxI2gU2rx.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_09_34-ITcXmNbfX-ALq55P.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_09_34-N9Q_xLYJ8Vk2boR0.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_09_34-r6pGUfLSA2WFuGK7.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_09_34-w2-YzyUFDvERz4lM.png;Dominando los Conceptos Básicos: Guía Completa con Ejercicios Resueltos de Vectores y Escalares
1;6;24;6;1;1;0;0;0;1;682,3;326,3;959;409,2;21;0.4;1104;Necesito una presentacion para explicar las ventajas y lo que significa el proyecto de Homologacion, el proyecto de homologacion consiste en convertir los usuarios wallet en cuentas con el mismo formato que las cuentas business actualmente, esto debido a lo siguiente: los usuarios wallet no manejan reglas propias de riesgo ni servicios de procesamiento sino que esto lo determina un comercio llamado PFwallet el cual maneja todo esto, a diferencia de las cuentas comerciales que tienen sus propias reglas y servicios de procesamiento. Tambien el proyecto permitira a los usuarios wallet ingresar a la plataforma de comercios con funcionalidades limitadas y a los comercios ingresar en el app, para que los usuarios owner de los comercios puedan administrar de una forma basica su negocio, viendo transacciones, gestionando reembolsos, validaciones de transacciones, solicitudes de cobro, solicitudes de fondo. Tambien esto permitira a los usuarios wallet tener su propio checkout para asi poder realizar cobros a usuarios no registrados en el wallet para que les puedan pagar a traves de este checkout.;359;Spanish;Summarized;Casual;https://cdn.sendsteps.com/images/slides/2024_18_04_09_46-0qcZzGGlhPWz4ZfV.png||https://cdn.sendsteps.com/images/slides/2024_18_04_09_46-9fblTeTlJzu9DuEi.png||https://cdn.sendsteps.com/images/slides/2024_18_04_09_46-9pqsRZ09ZOxiJqid.png||https://cdn.sendsteps.com/images/slides/2024_18_04_09_46-lnhgkUgp623j1UaI.png||https://cdn.sendsteps.com/images/slides/2024_18_04_09_46-ls63CDRHqyhsoCTi.png||https://cdn.sendsteps.com/images/slides/2024_18_04_09_46-QtbLaVczBX4PRxi8.png;¡Conviértete en un experto en Homologación y descubre sus ventajas!
5;14;56;14;1;1;0;0;0;1;650,3;334,1;990,4;362,1;21;0.4;150;Who were ummayad when did they become kind ,what is ummayad dynasty,detail about that what were the reasons of the downlfall explain everything point ;360;English;Detailed;Intellectual;https://cdn.sendsteps.com/images/slides/2024_18_04_11_17--cH1peXJpB_C4ql6.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_11_17-4tGDphT1vXY5LcG6.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_11_17-6dUu1944tsoSQenE.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_11_17-8UnAk1xfn4NeLmMF.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_11_17-9uQy0mEsiWEMjN51.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_11_17-iiAGg8EsjB5R6xgJ.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_11_17-mSdVLbnKIDec2Bmg.png||https://cdn.sendsteps.com/images/slides/2024_18_04_11_17-oPTYFoFXceQs0EcY.png||https://cdn.sendsteps.com/images/slides/2024_18_04_11_17-Pk5fUVQsTVRgrDOB.png||https://cdn.sendsteps.com/images/slides/2024_18_04_11_17-qxobjtDTXkVw2eXA.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_11_17-t8lp78hbUBo-RAJr.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_11_17-U41R9Vy85IiOVIuT.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_11_17-wqM9ncpQ2LaNojnD.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_11_17-WvAKtmmQwBAVXHAg.jpeg;Unraveling the Factors Behind the Fall of the Umayyad Dynasty
5;11;44;11;1;0;0;0;0;1;666,6;321,9;1019,7;344,8;21;0.4;16;Interaksi sosial;360;Indonesian;Informative;Neutral;https://cdn.sendsteps.com/images/slides/2024_18_04_12_26-0NuZoXJIwed5GFmY.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_12_26-2DactFfbDR7F9w2c.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_12_26-38W5TrFsxrxaLFki.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_12_26-doHwlNlAeYv7BpWA.webp||https://cdn.sendsteps.com/images/slides/2024_18_04_12_26-Fjg1THnMITcneBLX.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_12_26-G8NcfAQio1eGvaqy.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_12_26-K5S6ernJXvOD0P-_.png||https://cdn.sendsteps.com/images/slides/2024_18_04_12_26-kMhrMjdkERzv5vov.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_12_26-oaAUrPnO0kzV7xjO.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_12_26-PJC48wk3qnpw0E8_.webp||https://cdn.sendsteps.com/images/slides/2024_18_04_12_26-ypxxB0S9vs592dqI.jpeg;Interaksi sosial
5;14;56;14;1;1;0;0;0;1;640;333,1;990,4;377;21;0.4;17;Outdated product ;360;English;Detailed;Intellectual;https://cdn.sendsteps.com/images/slides/2024_18_04_12_38-5eMf0i5UMeKQ3zLV.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_12_38-8609ZNAYn3LXX7fl.webp||https://cdn.sendsteps.com/images/slides/2024_18_04_12_38-9IEQLZUroPAYPicU.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_12_38-Aph0L-Gyb8iKqjQe.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_12_38-bspJHd-RU3SiS8DD.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_12_38-C0VklC36JGbY0sXL.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_12_38-c4Lc-FfQcWurvTJl.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_12_38-DDZRfzpwf9KwXJNK.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_12_38-fecDUrWArw_w2ZI-.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_12_38-iB_flr9AIy7Cw6_r.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_12_38-m-JMHN_7Vh5YsNV6.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_12_38-MYAKABX9ecFSNH4e.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_12_38-nu0vqFn24nYB2auQ.jpeg||https://cdn.sendsteps.com/images/slides/2024_18_04_12_38-oil-WWD-aeZShUuq.png;Harnessing Innovation: Transforming Outdated Products into Competitive Assets
